"","Province/State","Country/Region","date","CumConfirmed","CumDeaths","CumRecovered"
"1299","Karnataka","India",2020-03-14,6,0,1
"1300","Karnataka","India",2020-03-15,6,0,1
"1301","Karnataka","India",2020-03-16,6,0,1
"1302","Karnataka","India",2020-03-17,11,0,1
"1303","Karnataka","India",2020-03-18,11,0,1
"1304","Karnataka","India",2020-03-19,14,0,1
"1305","Karnataka","India",2020-03-20,15,1,1
"1306","Karnataka","India",2020-03-21,15,1,1
"1307","Karnataka","India",2020-03-22,26,2,1
"1308","Karnataka","India",2020-03-23,33,2,1
"1309","Karnataka","India",2020-03-24,37,3,1
"1310","Karnataka","India",2020-03-25,41,3,1
"1311","Karnataka","India",2020-03-26,55,3,2
"1312","Karnataka","India",2020-03-27,55,3,2
"1313","Karnataka","India",2020-03-28,55,3,2
"1314","Karnataka","India",2020-03-29,76,5,3
"1315","Karnataka","India",2020-03-30,80,5,3
"1316","Karnataka","India",2020-03-31,83,5,3
"1317","Karnataka","India",2020-04-01,101,8,3
"1318","Karnataka","India",2020-04-02,110,9,3
"1319","Karnataka","India",2020-04-03,124,10,3
"1320","Karnataka","India",2020-04-04,128,12,3
"1321","Karnataka","India",2020-04-05,144,12,4
"1322","Karnataka","India",2020-04-06,151,12,4
"1323","Karnataka","India",2020-04-07,175,25,4
"1324","Karnataka","India",2020-04-08,175,25,4
"1325","Karnataka","India",2020-04-09,181,28,5
"1326","Karnataka","India",2020-04-10,197,30,6
"1327","Karnataka","India",2020-04-11,214,37,6
"1328","Karnataka","India",2020-04-12,226,37,6
"1329","Karnataka","India",2020-04-13,247,59,6
"1330","Karnataka","India",2020-04-14,258,65,9
"1331","Karnataka","India",2020-04-15,277,75,11
"1332","Karnataka","India",2020-04-16,315,82,13
"1333","Karnataka","India",2020-04-17,353,82,13
"1334","Karnataka","India",2020-04-18,371,92,13
"1335","Karnataka","India",2020-04-19,384,104,14
"1336","Kerala","India",2020-01-22,0,0,0
"1337","Kerala","India",2020-01-23,0,0,0
"1338","Kerala","India",2020-01-24,0,0,0
"1339","Kerala","India",2020-01-25,0,0,0
"1340","Kerala","India",2020-01-26,0,0,0
"1341","Kerala","India",2020-01-27,0,0,0
"1342","Kerala","India",2020-01-28,0,0,0
"1343","Kerala","India",2020-01-29,0,0,0
"1344","Kerala","India",2020-01-30,1,0,0
"1345","Kerala","India",2020-01-31,1,0,0
"1346","Kerala","India",2020-02-01,2,0,0
"1347","Kerala","India",2020-02-02,3,0,0
"1348","Kerala","India",2020-02-03,3,0,0
"1349","Kerala","India",2020-02-04,3,0,0
"1350","Kerala","India",2020-02-05,3,0,0
"1351","Kerala","India",2020-02-06,3,0,0
"1352","Kerala","India",2020-02-07,3,0,0
"1353","Kerala","India",2020-02-08,3,0,0
"1354","Kerala","India",2020-02-09,3,0,0
"1355","Kerala","India",2020-02-10,3,0,0
"1356","Kerala","India",2020-02-11,3,0,0
"1357","Kerala","India",2020-02-12,3,0,0
"1358","Kerala","India",2020-02-13,3,0,0
"1359","Kerala","India",2020-02-14,3,0,0
"1360","Kerala","India",2020-02-15,3,0,0
"1361","Kerala","India",2020-02-16,3,0,0
"1362","Kerala","India",2020-02-17,3,0,0
"1363","Kerala","India",2020-02-18,3,0,0
"1364","Kerala","India",2020-02-19,3,0,0
"1365","Kerala","India",2020-02-20,3,0,0
"1366","Kerala","India",2020-02-21,3,0,0
"1367","Kerala","India",2020-02-22,3,0,0
"1368","Kerala","India",2020-02-23,3,0,0
"1369","Kerala","India",2020-02-24,3,0,0
"1370","Kerala","India",2020-02-25,3,0,0
"1371","Kerala","India",2020-02-26,3,0,0
"1372","Kerala","India",2020-02-27,3,0,0
"1373","Kerala","India",2020-02-28,3,0,0
"1374","Kerala","India",2020-02-29,3,0,0
"1375","Kerala","India",2020-03-01,3,0,0
"1376","Kerala","India",2020-03-02,3,0,0
"1377","Kerala","India",2020-03-03,3,3,0
"1378","Kerala","India",2020-03-04,3,3,0
"1379","Kerala","India",2020-03-05,3,3,0
"1380","Kerala","India",2020-03-06,3,3,0
"1381","Kerala","India",2020-03-07,3,3,0
"1382","Kerala","India",2020-03-08,8,3,0
"1383","Kerala","India",2020-03-09,9,3,0
"1384","Kerala","India",2020-03-10,15,3,0
"1385","Kerala","India",2020-03-11,17,3,0
"1386","Kerala","India",2020-03-12,17,3,0
"1387","Kerala","India",2020-03-13,19,3,0
"1388","Kerala","India",2020-03-14,19,3,0
"1389","Kerala","India",2020-03-15,22,3,0
"1390","Kerala","India",2020-03-16,23,3,0
"1391","Kerala","India",2020-03-17,26,3,0
"1392","Kerala","India",2020-03-18,27,3,0
"1393","Kerala","India",2020-03-19,27,3,0
"1394","Kerala","India",2020-03-20,28,3,0
"1395","Kerala","India",2020-03-21,40,3,0
"1396","Kerala","India",2020-03-22,52,3,0
"1397","Kerala","India",2020-03-23,67,3,0
"1398","Kerala","India",2020-03-24,95,4,0
"1399","Kerala","India",2020-03-25,109,4,0
"1400","Kerala","India",2020-03-26,118,6,0
"1401","Kerala","India",2020-03-27,137,11,0
"1402","Kerala","India",2020-03-28,176,11,0
"1403","Kerala","India",2020-03-29,182,15,1
"1404","Kerala","India",2020-03-30,194,19,1
"1405","Kerala","India",2020-03-31,234,19,1
"1406","Kerala","India",2020-04-01,241,23,2
"1407","Kerala","India",2020-04-02,265,25,2
"1408","Kerala","India",2020-04-03,286,27,2
"1409","Kerala","India",2020-04-04,295,41,2
"1410","Kerala","India",2020-04-05,306,49,2
"1411","Kerala","India",2020-04-06,314,55,2
"1412","Kerala","India",2020-04-07,327,58,2
"1413","Kerala","India",2020-04-08,336,70,2
"1414","Kerala","India",2020-04-09,345,83,2
"1415","Kerala","India",2020-04-10,357,96,2
"1416","Kerala","India",2020-04-11,364,123,2
"1417","Kerala","India",2020-04-12,374,142,2
"1418","Kerala","India",2020-04-13,376,179,3
"1419","Kerala","India",2020-04-14,379,198,3
"1420","Kerala","India",2020-04-15,387,211,3
"1421","Kerala","India",2020-04-16,388,218,3
"1422","Kerala","India",2020-04-17,395,245,3
"1423","Kerala","India",2020-04-18,396,255,3
"1424","Kerala","India",2020-04-19,400,257,3
"1425","Ladakh","India",2020-01-22,0,0,0
"1426","Ladakh","India",2020-01-23,0,0,0
"1427","Ladakh","India",2020-01-24,0,0,0
"1428","Ladakh","India",2020-01-25,0,0,0
"1429","Ladakh","India",2020-01-26,0,0,0
"1430","Ladakh","India",2020-01-27,0,0,0
"1431","Ladakh","India",2020-01-28,0,0,0
"1432","Ladakh","India",2020-01-29,0,0,0
"1433","Ladakh","India",2020-01-30,0,0,0
"1434","Ladakh","India",2020-01-31,0,0,0
"1435","Ladakh","India",2020-02-01,0,0,0
"1436","Ladakh","India",2020-02-02,0,0,0
"1437","Ladakh","India",2020-02-03,0,0,0
"1438","Ladakh","India",2020-02-04,0,0,0
"1439","Ladakh","India",2020-02-05,0,0,0
"1440","Ladakh","India",2020-02-06,0,0,0
"1441","Ladakh","India",2020-02-07,0,0,0
"1442","Ladakh","India",2020-02-08,0,0,0
"1443","Ladakh","India",2020-02-09,0,0,0
"1444","Ladakh","India",2020-02-10,0,0,0
"1445","Ladakh","India",2020-02-11,0,0,0
"1446","Ladakh","India",2020-02-12,0,0,0
"1447","Ladakh","India",2020-02-13,0,0,0
"1448","Ladakh","India",2020-02-14,0,0,0
"1449","Ladakh","India",2020-02-15,0,0,0
"1450","Ladakh","India",2020-02-16,0,0,0
"1451","Ladakh","India",2020-02-17,0,0,0
"1452","Ladakh","India",2020-02-18,0,0,0
"1453","Ladakh","India",2020-02-19,0,0,0
"1454","Ladakh","India",2020-02-20,0,0,0
"1455","Ladakh","India",2020-02-21,0,0,0
"1456","Ladakh","India",2020-02-22,0,0,0
"1457","Ladakh","India",2020-02-23,0,0,0
"1458","Ladakh","India",2020-02-24,0,0,0
"1459","Ladakh","India",2020-02-25,0,0,0
"1460","Ladakh","India",2020-02-26,0,0,0
"1461","Ladakh","India",2020-02-27,0,0,0
"1462","Ladakh","India",2020-02-28,0,0,0
"1463","Ladakh","India",2020-02-29,0,0,0
"1464","Ladakh","India",2020-03-01,0,0,0
"1465","Ladakh","India",2020-03-02,0,0,0
"1466","Ladakh","India",2020-03-03,0,0,0
"1467","Ladakh","India",2020-03-04,0,0,0
"1468","Ladakh","India",2020-03-05,0,0,0
"1469","Ladakh","India",2020-03-06,0,0,0
"1470","Ladakh","India",2020-03-07,2,0,0
"1471","Ladakh","India",2020-03-08,2,0,0
"1472","Ladakh","India",2020-03-09,2,0,0
"1473","Ladakh","India",2020-03-10,2,0,0
"1474","Ladakh","India",2020-03-11,2,0,0
"1475","Ladakh","India",2020-03-12,3,0,0
"1476","Ladakh","India",2020-03-13,3,0,0
"1477","Ladakh","India",2020-03-14,3,0,0
"1478","Ladakh","India",2020-03-15,3,0,0
"1479","Ladakh","India",2020-03-16,4,0,0
"1480","Ladakh","India",2020-03-17,6,0,0
"1481","Ladakh","India",2020-03-18,8,0,0
"1482","Ladakh","India",2020-03-19,8,0,0
"1483","Ladakh","India",2020-03-20,10,0,0
"1484","Ladakh","India",2020-03-21,13,0,0
"1485","Ladakh","India",2020-03-22,13,0,0
"1486","Ladakh","India",2020-03-23,13,0,0
"1487","Ladakh","India",2020-03-24,13,0,0
"1488","Ladakh","India",2020-03-25,13,0,0
"1489","Ladakh","India",2020-03-26,13,0,0
"1490","Ladakh","India",2020-03-27,13,3,0
"1491","Ladakh","India",2020-03-28,13,3,0
"1492","Ladakh","India",2020-03-29,13,3,0
"1493","Ladakh","India",2020-03-30,13,3,0
"1494","Ladakh","India",2020-03-31,13,3,0
"1495","Ladakh","India",2020-04-01,13,3,0
"1496","Ladakh","India",2020-04-02,13,3,0
